    1TX ABILENE WB AP
  LATT =  32.43 LONG =  99.68 ELEV =  533.4 TP5 .5H =   79.5 TP6 6.H =  162.8
  8.18  6.82  5.54  4.81  6.36  5.65  4.94  5.93  9.13  6.55  5.68  6.03
 11.90  4.60 24.90 25.40 33.50 51.10 27.20 24.40 52.80 28.70 18.00  7.60
 11.55 14.31 17.70 19.00 23.97 26.23 25.19 23.93 19.62 16.99 11.67 11.34
  8.89 11.11 12.78 17.22 21.11 22.78 23.33 23.33 21.67 17.78 12.78 10.00
 18.92 20.76 23.99 27.33 29.97 32.61 34.14 34.09 32.02 28.62 23.93 20.56
  7.93  9.46 13.26 17.55 20.85 23.27 24.08 24.06 22.51 17.93 12.73  9.24
  6.64  5.83  4.83  3.36  2.33  1.81  1.71  2.03  2.58  3.54  5.33  5.94
  6.08  5.49  5.34  4.35  3.08  2.07  1.26  1.36  2.62  4.42  5.51  5.71
  59.3  70.2  37.9  73.4 116.3 116.3  86.6 126.5 215.7 129.8  56.3  48.3
  10.9  13.5   8.6  20.3  16.8  21.3  19.3  25.9  25.1  20.3  10.2  10.2
  5.72  4.14  2.97  4.75  1.03  2.22  2.09  3.46  2.82  2.75  2.45  4.73
 0.190 0.160 0.150 0.130 0.160 0.130 0.110 0.130 0.210 0.150 0.140 0.140
 0.470 0.480 0.310 0.320 0.380 0.440 0.420 0.450 0.520 0.440 0.400 0.420
  8.18  6.82  5.54  4.81  6.36  5.65  4.94  5.93  9.13  6.55  5.68  6.03
 11.90  4.60 24.90 25.40 33.50 51.10 27.20 24.40 52.80 28.70 18.00  7.60
 11.55 14.31 17.70 19.00 23.97 26.23 25.19 23.93 19.62 16.99 11.67 11.34
  8.89 11.11 12.78 17.22 21.11 22.78 23.33 23.33 21.67 17.78 12.78 10.00
   20TX CRANE
  LATT =  31.40 LONG = 102.33 ELEV =  792.5 TP5 .5H =   57.4 TP6 6.H =  110.5
 15.23 18.16 22.92 27.94 31.30 35.00 35.82 35.28 31.42 26.58 20.61 16.34
 -1.51  0.84  5.21 10.84 14.76 19.34 21.30 20.31 17.09 11.16  4.42 -0.29
  6.92  6.51  6.26  4.78  4.56  3.65  2.79  3.00  4.89  5.04  6.02  6.54
  5.27  4.76  5.35  4.86  4.29  3.08  2.24  2.62  3.67  4.96  5.09  4.92
   4.4   6.8   4.6  10.2  21.2  12.8  18.6  18.0  33.4  17.0   6.6   3.8
   3.8   6.6   7.1  12.2  11.2  10.4  17.5  12.4  19.8  10.2   6.1   4.1
  0.20  3.51  0.81  1.26  0.33  1.22  3.00  1.61  2.17  0.71 -1.31 -1.77
 0.070 0.080 0.040 0.050 0.120 0.090 0.090 0.090 0.100 0.090 0.050 0.040
 0.260 0.260 0.240 0.340 0.250 0.230 0.270 0.320 0.450 0.360 0.300 0.290
  2.68  2.83  1.55  2.11  4.28  3.14  3.40  3.62  4.62  3.82  2.00  1.65
  8.10  7.60 11.70 17.80 28.40 26.40 33.80 34.80 28.20 21.30 12.20  4.30
 12.97 16.74 21.09 24.69 27.61 28.87 27.20 25.82 22.84 18.20 14.35 12.09
 -3.12 -1.23 -1.06  3.32  9.39 14.37 15.78 14.83 13.33  8.42  2.06 -1.03
 15.23 18.16 22.92 27.94 31.30 35.00 35.82 35.28 31.42 26.58 20.61 16.34
 -1.51  0.84  5.21 10.84 14.76 19.34 21.30 20.31 17.09 11.16  4.42 -0.29
  6.92  6.51  6.26  4.78  4.56  3.65  2.79  3.00  4.89  5.04  6.02  6.54
  5.27  4.76  5.35  4.86  4.29  3.08  2.24  2.62  3.67  4.96  5.09  4.92
   6.6  10.3   6.8  15.3  31.8  19.1  27.9  26.9  50.1  25.5   9.9   5.7
   3.8   6.6   7.1  12.2  11.2  10.4  17.5  12.4  19.8  10.2   6.1   4.1
  0.20  3.51  0.81  1.26  0.33  1.22  3.00  1.61  2.17  0.71 -1.31 -1.77
 0.070 0.080 0.040 0.050 0.120 0.090 0.090 0.090 0.100 0.090 0.050 0.040
 0.260 0.260 0.240 0.340 0.250 0.230 0.270 0.320 0.450 0.360 0.300 0.290
  2.68  2.83  1.55  2.11  4.28  3.14  3.40  3.62  4.62  3.82  2.00  1.65
  8.10  7.60 11.70 17.80 28.40 26.40 33.80 34.80 28.20 21.30 12.20  4.30
 12.97 16.74 21.09 24.69 27.61 28.87 27.20 25.82 22.84 18.20 14.35 12.09
 -3.12 -1.23 -1.06  3.32  9.39 14.37 15.78 14.83 13.33  8.42  2.06 -1.03
 15.23 18.16 22.92 27.94 31.30 35.00 35.82 35.28 31.42 26.58 20.61 16.34
 -1.51  0.84  5.21 10.84 14.76 19.34 21.30 20.31 17.09 11.16  4.42 -0.29
  6.92  6.51  6.26  4.78  4.56  3.65  2.79  3.00  4.89  5.04  6.02  6.54
  5.27  4.76  5.35  4.86  4.29  3.08  2.24  2.62  3.67  4.96  5.09  4.92
   8.8  13.7   9.1  20.4  42.4  25.5  37.2  35.9  66.8  34.0  13.2   7.6
   3.8   6.6   7.1  12.2  11.2  10.4  17.5  12.4  19.8  10.2   6.1   4.1
  0.20  3.51  0.81  1.26  0.33  1.22  3.00  1.61  2.17  0.71 -1.31 -1.77
 0.070 0.080 0.040 0.050 0.120 0.090 0.090 0.090 0.100 0.090 0.050 0.040
 0.260 0.260 0.240 0.340 0.250 0.230 0.270 0.320 0.450 0.360 0.300 0.290
  2.68  2.83  1.55  2.11  4.28  3.14  3.40  3.62  4.62  3.82  2.00  1.65
  8.10  7.60 11.70 17.80 28.40 26.40 33.80 34.80 28.20 21.30 12.20  4.30
 12.97 16.74 21.09 24.69 27.61 28.87 27.20 25.82 22.84 18.20 14.35 12.09
 -3.12 -1.23 -1.06  3.32  9.39 14.37 15.78 14.83 13.33  8.42  2.06 -1.03
 15.23 18.16 22.92 27.94 31.30 35.00 35.82 35.28 31.42 26.58 20.61 16.34
 -1.51  0.84  5.21 10.84 14.76 19.34 21.30 20.31 17.09 11.16  4.42 -0.29
  6.92  6.51  6.26  4.78  4.56  3.65  2.79  3.00  4.89  5.04  6.02  6.54
  5.27  4.76  5.35  4.86  4.29  3.08  2.24  2.62  3.67  4.96  5.09  4.92
  11.0  17.1  11.4  25.5  53.0  31.9  46.5  44.9  83.5  42.5  16.5   9.5
   3.8   6.6   7.1  12.2  11.2  10.4  17.5  12.4  19.8  10.2   6.1   4.1
  0.20  3.51  0.81  1.26  0.33  1.22  3.00  1.61  2.17  0.71 -1.31 -1.77
 0.070 0.080 0.040 0.050 0.120 0.090 0.090 0.090 0.100 0.090 0.050 0.040
 0.260 0.260 0.240 0.340 0.250 0.230 0.270 0.320 0.450 0.360 0.300 0.290
  2.68  2.83  1.55  2.11  4.28  3.14  3.40  3.62  4.62  3.82  2.00  1.65
  8.10  7.60 11.70 17.80 28.40 26.40 33.80 34.80 28.20 21.30 12.20  4.30
 12.97 16.74 21.09 24.69 27.61 28.87 27.20 25.82 22.84 18.20 14.35 12.09
 -3.12 -1.23 -1.06  3.32  9.39 14.37 15.78 14.83 13.33  8.42  2.06 -1.03
 15.23 18.16 22.92 27.94 31.30 35.00 35.82 35.28 31.42 26.58 20.61 16.34
 -1.51  0.84  5.21 10.84 14.76 19.34 21.30 20.31 17.09 11.16  4.42 -0.29
  6.92  6.51  6.26  4.78  4.56  3.65  2.79  3.00  4.89  5.04  6.02  6.54
  5.27  4.76  5.35  4.86  4.29  3.08  2.24  2.62  3.67  4.96  5.09  4.92
  13.2  20.5  13.7  30.6  63.6  38.3  55.8  53.9 100.2  51.0  19.8  11.4
   3.8   6.6   7.1  12.2  11.2  10.4  17.5  12.4  19.8  10.2   6.1   4.1
  0.20  3.51  0.81  1.26  0.33  1.22  3.00  1.61  2.17  0.71 -1.31 -1.77
 0.070 0.080 0.040 0.050 0.120 0.090 0.090 0.090 0.100 0.090 0.050 0.040
 0.260 0.260 0.240 0.340 0.250 0.230 0.270 0.320 0.450 0.360 0.300 0.290
  2.68  2.83  1.55  2.11  4.28  3.14  3.40  3.62  4.62  3.82  2.00  1.65
  8.10  7.60 11.70 17.80 28.40 26.40 33.80 34.80 28.20 21.30 12.20  4.30
 12.97 16.74 21.09 24.69 27.61 28.87 27.20 25.82 22.84 18.20 14.35 12.09
 -3.12 -1.23 -1.06  3.32  9.39 14.37 15.78 14.83 13.33  8.42  2.06 -1.03
   21TX DEL RIO WB AP
  LATT =  29.37 LONG = 100.82 ELEV =  332.2 TP5 .5H =   78.2 TP6 6.H =  163.6
 17.32 19.77 24.56 28.62 31.26 34.63 36.23 35.87 32.86 27.87 21.95 17.94
  4.24  6.14 10.67 15.37 18.89 22.21 23.56 23.21 20.60 15.18  9.00  4.61
  6.03  6.07  5.55  4.32  3.73  3.00  2.71  2.77  3.69  4.11  5.29  5.61
  4.92  4.88  4.92  4.03  3.23  2.39  1.59  1.69  3.01  4.46  5.13  4.65
   4.8   9.6   8.6  26.1  29.1  20.4  17.1  18.8  33.5  28.1  10.9   6.0
   3.3   7.1   6.6  15.2  13.5  13.5  18.3  13.5  19.8  24.1   8.6   5.1
  2.72  1.66  2.33  1.62  2.78  1.72  3.22  1.84  3.04  4.30  2.30  3.06
 0.100 0.090 0.090 0.120 0.170 0.110 0.070 0.090 0.130 0.100 0.080 0.090
 0.360 0.430 0.390 0.420 0.390 0.350 0.460 0.430 0.480 0.400 0.440 0.380
  4.19  3.95  3.99  5.14  6.76  4.34  3.56  4.23  6.00  4.43  3.75  3.93
  9.90 16.30 12.40 38.60 32.00 33.00 26.40 32.00 35.60 36.30 24.10 11.90
 12.34 15.19 18.45 20.63 24.43 26.65 26.86 24.81 21.17 17.36 13.05 11.30
  3.33  4.44  5.56 10.56 15.00 18.89 18.89 18.33 17.22 12.78  6.11  3.33
 17.32 19.77 24.56 28.62 31.26 34.63 36.23 35.87 32.86 27.87 21.95 17.94
  4.24  6.14 10.67 15.37 18.89 22.21 23.56 23.21 20.60 15.18  9.00  4.61
  6.03  6.07  5.55  4.32  3.73  3.00  2.71  2.77  3.69  4.11  5.29  5.61
  4.92  4.88  4.92  4.03  3.23  2.39  1.59  1.69  3.01  4.46  5.13  4.65
   7.2  14.3  12.9  39.2  43.7  30.6  25.7  28.2  50.3  42.2  16.4   9.0
   3.3   7.1   6.6  15.2  13.5  13.5  18.3  13.5  19.8  24.1   8.6   5.1
  2.72  1.66  2.33  1.62  2.78  1.72  3.22  1.84  3.04  4.30  2.30  3.06
 0.100 0.090 0.090 0.120 0.170 0.110 0.070 0.090 0.130 0.100 0.080 0.090
 0.360 0.430 0.390 0.420 0.390 0.350 0.460 0.430 0.480 0.400 0.440 0.380
  4.19  3.95  3.99  5.14  6.76  4.34  3.56  4.23  6.00  4.43  3.75  3.93
  9.90 16.30 12.40 38.60 32.00 33.00 26.40 32.00 35.60 36.30 24.10 11.90
 12.34 15.19 18.45 20.63 24.43 26.65 26.86 24.81 21.17 17.36 13.05 11.30
  3.33  4.44  5.56 10.56 15.00 18.89 18.89 18.33 17.22 12.78  6.11  3.33
 17.32 19.77 24.56 28.62 31.26 34.63 36.23 35.87 32.86 27.87 21.95 17.94
  4.24  6.14 10.67 15.37 18.89 22.21 23.56 23.21 20.60 15.18  9.00  4.61
  6.03  6.07  5.55  4.32  3.73  3.00  2.71  2.77  3.69  4.11  5.29  5.61
  4.92  4.88  4.92  4.03  3.23  2.39  1.59  1.69  3.01  4.46  5.13  4.65
   9.6  19.1  17.2  52.3  58.3  40.8  34.3  37.6  67.1  56.2  21.9  12.0
   3.3   7.1   6.6  15.2  13.5  13.5  18.3  13.5  19.8  24.1   8.6   5.1
  2.72  1.66  2.33  1.62  2.78  1.72  3.22  1.84  3.04  4.30  2.30  3.06
 0.100 0.090 0.090 0.120 0.170 0.110 0.070 0.090 0.130 0.100 0.080 0.090
 0.360 0.430 0.390 0.420 0.390 0.350 0.460 0.430 0.480 0.400 0.440 0.380
  4.19  3.95  3.99  5.14  6.76  4.34  3.56  4.23  6.00  4.43  3.75  3.93
  9.90 16.30 12.40 38.60 32.00 33.00 26.40 32.00 35.60 36.30 24.10 11.90
 12.34 15.19 18.45 20.63 24.43 26.65 26.86 24.81 21.17 17.36 13.05 11.30
  3.33  4.44  5.56 10.56 15.00 18.89 18.89 18.33 17.22 12.78  6.11  3.33
 17.32 19.77 24.56 28.62 31.26 34.63 36.23 35.87 32.86 27.87 21.95 17.94
  4.24  6.14 10.67 15.37 18.89 22.21 23.56 23.21 20.60 15.18  9.00  4.61
  6.03  6.07  5.55  4.32  3.73  3.00  2.71  2.77  3.69  4.11  5.29  5.61
  4.92  4.88  4.92  4.03  3.23  2.39  1.59  1.69  3.01  4.46  5.13  4.65
  12.0  23.9  21.5  65.4  72.9  51.0  42.9  47.0  83.9  70.3  27.4  15.0
   3.3   7.1   6.6  15.2  13.5  13.5  18.3  13.5  19.8  24.1   8.6   5.1
  2.72  1.66  2.33  1.62  2.78  1.72  3.22  1.84  3.04  4.30  2.30  3.06
 0.100 0.090 0.090 0.120 0.170 0.110 0.070 0.090 0.130 0.100 0.080 0.090
 0.360 0.430 0.390 0.420 0.390 0.350 0.460 0.430 0.480 0.400 0.440 0.380
  4.19  3.95  3.99  5.14  6.76  4.34  3.56  4.23  6.00  4.43  3.75  3.93
  9.90 16.30 12.40 38.60 32.00 33.00 26.40 32.00 35.60 36.30 24.10 11.90
 12.34 15.19 18.45 20.63 24.43 26.65 26.86 24.81 21.17 17.36 13.05 11.30
  3.33  4.44  5.56 10.56 15.00 18.89 18.89 18.33 17.22 12.78  6.11  3.33
 17.32 19.77 24.56 28.62 31.26 34.63 36.23 35.87 32.86 27.87 21.95 17.94
  4.24  6.14 10.67 15.37 18.89 22.21 23.56 23.21 20.60 15.18  9.00  4.61
  6.03  6.07  5.55  4.32  3.73  3.00  2.71  2.77  3.69  4.11  5.29  5.61
  4.92  4.88  4.92  4.03  3.23  2.39  1.59  1.69  3.01  4.46  5.13  4.65
  14.4  28.7  25.8  78.4  87.4  61.2  51.4  56.4 100.6  84.3  32.8  18.0
   3.3   7.1   6.6  15.2  13.5  13.5  18.3  13.5  19.8  24.1   8.6   5.1
  2.72  1.66  2.33  1.62  2.78  1.72  3.22  1.84  3.04  4.30  2.30  3.06
 0.100 0.090 0.090 0.120 0.170 0.110 0.070 0.090 0.130 0.100 0.080 0.090
 0.360 0.430 0.390 0.420 0.390 0.350 0.460 0.430 0.480 0.400 0.440 0.380
  4.19  3.95  3.99  5.14  6.76  4.34  3.56  4.23  6.00  4.43  3.75  3.93
  9.90 16.30 12.40 38.60 32.00 33.00 26.40 32.00 35.60 36.30 24.10 11.90
 12.34 15.19 18.45 20.63 24.43 26.65 26.86 24.81 21.17 17.36 13.05 11.30
  3.33  4.44  5.56 10.56 15.00 18.89 18.89 18.33 17.22 12.78  6.11  3.33
   22TX DIMMIT 2N
  LATT =  34.58 LONG = 102.32 ELEV = 1173.5 TP5 .5H =   64.5 TP6 6.H =  119.6
 10.43 12.47 17.44 22.56 26.73 31.09 32.73 31.47 27.96 23.09 16.22 11.70
 -6.99 -5.13 -1.43  3.87  8.94 14.13 16.67 15.49 11.81  5.11 -1.03 -5.48
  7.93  7.66  7.28  6.09  5.46  4.74  3.68  3.74  5.57  6.27  6.96  7.40
  5.16  4.54  4.59  4.39  3.88  2.88  1.87  1.89  3.55  4.29  4.52  4.62
   5.3   6.6   7.8  10.9  22.6  39.3  31.0  30.1  22.1  22.1   9.6   6.6
   5.3   3.8   4.6   5.6   7.9  13.2  11.7  10.2   9.7  11.9   6.3   6.9
  2.65 -0.24  0.91  1.20  0.89  1.35  2.22  0.64  1.84  0.74  0.99  4.16
 0.070 0.100 0.090 0.110 0.170 0.170 0.160 0.180 0.150 0.090 0.080 0.090
 0.290 0.320 0.370 0.380 0.400 0.460 0.470 0.380 0.400 0.450 0.410 0.230
  2.78  3.72  3.88  4.52  6.84  7.18  7.19  6.98  6.00  4.36  3.58  3.24
  3.60  3.60 10.40 10.70 38.40 46.70 41.70 39.10 25.70 16.00  6.30 25.10
 11.76 15.40 19.37 23.56 25.82 28.24 27.36 24.18 22.26 16.28 13.60 11.30
 -6.04 -4.88 -4.68 -0.07  6.13 10.83 13.98 13.66 10.28  4.61 -2.46 -5.40
 10.43 12.47 17.44 22.56 26.73 31.09 32.73 31.47 27.96 23.09 16.22 11.70
 -6.99 -5.13 -1.43  3.87  8.94 14.13 16.67 15.49 11.81  5.11 -1.03 -5.48
  7.93  7.66  7.28  6.09  5.46  4.74  3.68  3.74  5.57  6.27  6.96  7.40
  5.16  4.54  4.59  4.39  3.88  2.88  1.87  1.89  3.55  4.29  4.52  4.62
   8.0   9.9  11.8  16.3  33.9  58.9  46.6  45.2  33.2  33.2  14.3   9.9
   5.3   3.8   4.6   5.6   7.9  13.2  11.7  10.2   9.7  11.9   6.3   6.9
  2.65 -0.24  0.91  1.20  0.89  1.35  2.22  0.64  1.84  0.74  0.99  4.16
 0.070 0.100 0.090 0.110 0.170 0.170 0.160 0.180 0.150 0.090 0.080 0.090
 0.290 0.320 0.370 0.380 0.400 0.460 0.470 0.380 0.400 0.450 0.410 0.230
  2.78  3.72  3.88  4.52  6.84  7.18  7.19  6.98  6.00  4.36  3.58  3.24
  3.60  3.60 10.40 10.70 38.40 46.70 41.70 39.10 25.70 16.00  6.30 25.10
 11.76 15.40 19.37 23.56 25.82 28.24 27.36 24.18 22.26 16.28 13.60 11.30
 -6.04 -4.88 -4.68 -0.07  6.13 10.83 13.98 13.66 10.28  4.61 -2.46 -5.40
 10.43 12.47 17.44 22.56 26.73 31.09 32.73 31.47 27.96 23.09 16.22 11.70
 -6.99 -5.13 -1.43  3.87  8.94 14.13 16.67 15.49 11.81  5.11 -1.03 -5.48
  7.93  7.66  7.28  6.09  5.46  4.74  3.68  3.74  5.57  6.27  6.96  7.40
  5.16  4.54  4.59  4.39  3.88  2.88  1.87  1.89  3.55  4.29  4.52  4.62
  10.6  13.2  15.7  21.8  45.2  78.5  62.1  60.2  44.2  44.3  19.1  13.2
   5.3   3.8   4.6   5.6   7.9  13.2  11.7  10.2   9.7  11.9   6.3   6.9
  2.65 -0.24  0.91  1.20  0.89  1.35  2.22  0.64  1.84  0.74  0.99  4.16
 0.070 0.100 0.090 0.110 0.170 0.170 0.160 0.180 0.150 0.090 0.080 0.090
 0.290 0.320 0.370 0.380 0.400 0.460 0.470 0.380 0.400 0.450 0.410 0.230
  2.78  3.72  3.88  4.52  6.84  7.18  7.19  6.98  6.00  4.36  3.58  3.24
  3.60  3.60 10.40 10.70 38.40 46.70 41.70 39.10 25.70 16.00  6.30 25.10
 11.76 15.40 19.37 23.56 25.82 28.24 27.36 24.18 22.26 16.28 13.60 11.30
 -6.04 -4.88 -4.68 -0.07  6.13 10.83 13.98 13.66 10.28  4.61 -2.46 -5.40
 10.43 12.47 17.44 22.56 26.73 31.09 32.73 31.47 27.96 23.09 16.22 11.70
 -6.99 -5.13 -1.43  3.87  8.94 14.13 16.67 15.49 11.81  5.11 -1.03 -5.48
  7.93  7.66  7.28  6.09  5.46  4.74  3.68  3.74  5.57  6.27  6.96  7.40
  5.16  4.54  4.59  4.39  3.88  2.88  1.87  1.89  3.55  4.29  4.52  4.62
  13.3  16.5  19.6  27.3  56.5  98.1  77.6  75.3  55.3  55.4  23.9  16.5
   5.3   3.8   4.6   5.6   7.9  13.2  11.7  10.2   9.7  11.9   6.3   6.9
  2.65 -0.24  0.91  1.20  0.89  1.35  2.22  0.64  1.84  0.74  0.99  4.16
 0.070 0.100 0.090 0.110 0.170 0.170 0.160 0.180 0.150 0.090 0.080 0.090
 0.290 0.320 0.370 0.380 0.400 0.460 0.470 0.380 0.400 0.450 0.410 0.230
  2.78  3.72  3.88  4.52  6.84  7.18  7.19  6.98  6.00  4.36  3.58  3.24
  3.60  3.60 10.40 10.70 38.40 46.70 41.70 39.10 25.70 16.00  6.30 25.10
 11.76 15.40 19.37 23.56 25.82 28.24 27.36 24.18 22.26 16.28 13.60 11.30
 -6.04 -4.88 -4.68 -0.07  6.13 10.83 13.98 13.66 10.28  4.61 -2.46 -5.40
 10.43 12.47 17.44 22.56 26.73 31.09 32.73 31.47 27.96 23.09 16.22 11.70
 -6.99 -5.13 -1.43  3.87  8.94 14.13 16.67 15.49 11.81  5.11 -1.03 -5.48
  7.93  7.66  7.28  6.09  5.46  4.74  3.68  3.74  5.57  6.27  6.96  7.40
  5.16  4.54  4.59  4.39  3.88  2.88  1.87  1.89  3.55  4.29  4.52  4.62
  15.9  19.8  23.5  32.7  67.8 117.8  93.1  90.3  66.3  66.4  28.7  19.8
   5.3   3.8   4.6   5.6   7.9  13.2  11.7  10.2   9.7  11.9   6.3   6.9
  2.65 -0.24  0.91  1.20  0.89  1.35  2.22  0.64  1.84  0.74  0.99  4.16
 0.070 0.100 0.090 0.110 0.170 0.170 0.160 0.180 0.150 0.090 0.080 0.090
 0.290 0.320 0.370 0.380 0.400 0.460 0.470 0.380 0.400 0.450 0.410 0.230
  2.78  3.72  3.88  4.52  6.84  7.18  7.19  6.98  6.00  4.36  3.58  3.24
  3.60  3.60 10.40 10.70 38.40 46.70 41.70 39.10 25.70 16.00  6.30 25.10
 11.76 15.40 19.37 23.56 25.82 28.24 27.36 24.18 22.26 16.28 13.60 11.30
 -6.04 -4.88 -4.68 -0.07  6.13 10.83 13.98 13.66 10.28  4.61 -2.46 -5.40
   23TX EAGLE PASS
  LATT =  28.72 LONG = 100.50 ELEV =  225.6 TP5 .5H =   80.0 TP6 6.H =  167.6
 18.21 21.16 26.03 29.98 32.89 36.14 37.53 37.63 34.13 29.22 23.14 18.79
  3.78  6.23 10.36 15.23 19.32 22.63 23.77 23.57 20.91 15.21  8.86  4.56
  6.44  6.63  6.02  4.78  3.97  3.36  2.75  2.92  4.01  4.69  5.61  5.76
  5.08  4.97  5.12  4.42  3.24  2.34  1.79  1.87  3.29  4.93  5.42  4.78
  10.1  10.4  10.3  22.6  41.0  27.9  24.6  25.1  31.8  25.9  11.6  10.9
   8.6   8.6   8.9  16.8  20.8  23.1  20.3  21.1  19.6  18.0   8.6   7.6
  5.50  3.82  2.81  2.00  2.81  2.83  3.10  2.51  3.02  2.92  3.40  3.92
 0.100 0.090 0.090 0.100 0.150 0.090 0.090 0.080 0.110 0.090 0.090 0.100
 0.400 0.420 0.330 0.360 0.330 0.390 0.370 0.390 0.450 0.460 0.410 0.450
  4.43  3.90  3.67  4.05  5.67  3.86  3.88  3.59  5.00  4.43  3.97  4.77
  9.70 16.80 11.70 39.90 32.50 33.50 26.70 32.80 35.80 37.80 24.90 12.40
 12.30 15.10 18.28 20.33 24.23 26.48 26.82 24.69 21.05 17.28 12.93 11.21
  4.22  5.51  7.15 11.62 16.07 19.42 19.24 18.87 17.93 13.67  7.35  4.40
 18.21 21.16 26.03 29.98 32.89 36.14 37.53 37.63 34.13 29.22 23.14 18.79
  3.78  6.23 10.36 15.23 19.32 22.63 23.77 23.57 20.91 15.21  8.86  4.56
  6.44  6.63  6.02  4.78  3.97  3.36  2.75  2.92  4.01  4.69  5.61  5.76
  5.08  4.97  5.12  4.42  3.24  2.34  1.79  1.87  3.29  4.93  5.42  4.78
  15.2  15.6  15.4  34.0  61.6  41.8  36.9  37.7  47.6  38.8  17.4  16.3
   8.6   8.6   8.9  16.8  20.8  23.1  20.3  21.1  19.6  18.0   8.6   7.6
  5.50  3.82  2.81  2.00  2.81  2.83  3.10  2.51  3.02  2.92  3.40  3.92
 0.100 0.090 0.090 0.100 0.150 0.090 0.090 0.080 0.110 0.090 0.090 0.100
 0.400 0.420 0.330 0.360 0.330 0.390 0.370 0.390 0.450 0.460 0.410 0.450
  4.43  3.90  3.67  4.05  5.67  3.86  3.88  3.59  5.00  4.43  3.97  4.77
  9.70 16.80 11.70 39.90 32.50 33.50 26.70 32.80 35.80 37.80 24.90 12.40
 12.30 15.10 18.28 20.33 24.23 26.48 26.82 24.69 21.05 17.28 12.93 11.21
  4.22  5.51  7.15 11.62 16.07 19.42 19.24 18.87 17.93 13.67  7.35  4.40
 18.21 21.16 26.03 29.98 32.89 36.14 37.53 37.63 34.13 29.22 23.14 18.79
  3.78  6.23 10.36 15.23 19.32 22.63 23.77 23.57 20.91 15.21  8.86  4.56
  6.44  6.63  6.02  4.78  3.97  3.36  2.75  2.92  4.01  4.69  5.61  5.76
  5.08  4.97  5.12  4.42  3.24  2.34  1.79  1.87  3.29  4.93  5.42  4.78
  20.2  20.8  20.5  45.3  82.1  55.8  49.2  50.2  63.5  51.7  23.2  21.8
   8.6   8.6   8.9  16.8  20.8  23.1  20.3  21.1  19.6  18.0   8.6   7.6
  5.50  3.82  2.81  2.00  2.81  2.83  3.10  2.51  3.02  2.92  3.40  3.92
 0.100 0.090 0.090 0.100 0.150 0.090 0.090 0.080 0.110 0.090 0.090 0.100
 0.400 0.420 0.330 0.360 0.330 0.390 0.370 0.390 0.450 0.460 0.410 0.450
  4.43  3.90  3.67  4.05  5.67  3.86  3.88  3.59  5.00  4.43  3.97  4.77
  9.70 16.80 11.70 39.90 32.50 33.50 26.70 32.80 35.80 37.80 24.90 12.40
 12.30 15.10 18.28 20.33 24.23 26.48 26.82 24.69 21.05 17.28 12.93 11.21
  4.22  5.51  7.15 11.62 16.07 19.42 19.24 18.87 17.93 13.67  7.35  4.40
 18.21 21.16 26.03 29.98 32.89 36.14 37.53 37.63 34.13 29.22 23.14 18.79
  3.78  6.23 10.36 15.23 19.32 22.63 23.77 23.57 20.91 15.21  8.86  4.56
  6.44  6.63  6.02  4.78  3.97  3.36  2.75  2.92  4.01  4.69  5.61  5.76
  5.08  4.97  5.12  4.42  3.24  2.34  1.79  1.87  3.29  4.93  5.42  4.78
  25.3  26.0  25.6  56.6 102.6  69.8  61.5  62.8  79.4  64.6  29.0  27.3
   8.6   8.6   8.9  16.8  20.8  23.1  20.3  21.1  19.6  18.0   8.6   7.6
  5.50  3.82  2.81  2.00  2.81  2.83  3.10  2.51  3.02  2.92  3.40  3.92
 0.100 0.090 0.090 0.100 0.150 0.090 0.090 0.080 0.110 0.090 0.090 0.100
 0.400 0.420 0.330 0.360 0.330 0.390 0.370 0.390 0.450 0.460 0.410 0.450
  4.43  3.90  3.67  4.05  5.67  3.86  3.88  3.59  5.00  4.43  3.97  4.77
  9.70 16.80 11.70 39.90 32.50 33.50 26.70 32.80 35.80 37.80 24.90 12.40
 12.30 15.10 18.28 20.33 24.23 26.48 26.82 24.69 21.05 17.28 12.93 11.21
  4.22  5.51  7.15 11.62 16.07 19.42 19.24 18.87 17.93 13.67  7.35  4.40
 18.21 21.16 26.03 29.98 32.89 36.14 37.53 37.63 34.13 29.22 23.14 18.79
  3.78  6.23 10.36 15.23 19.32 22.63 23.77 23.57 20.91 15.21  8.86  4.56
  6.44  6.63  6.02  4.78  3.97  3.36  2.75  2.92  4.01  4.69  5.61  5.76
  5.08  4.97  5.12  4.42  3.24  2.34  1.79  1.87  3.29  4.93  5.42  4.78
  30.3  31.2  30.8  67.9 123.1  83.7  73.8  75.3  95.3  77.6  34.8  32.7
   8.6   8.6   8.9  16.8  20.8  23.1  20.3  21.1  19.6  18.0   8.6   7.6
  5.50  3.82  2.81  2.00  2.81  2.83  3.10  2.51  3.02  2.92  3.40  3.92
 0.100 0.090 0.090 0.100 0.150 0.090 0.090 0.080 0.110 0.090 0.090 0.100
 0.400 0.420 0.330 0.360 0.330 0.390 0.370 0.390 0.450 0.460 0.410 0.450
  4.43  3.90  3.67  4.05  5.67  3.86  3.88  3.59  5.00  4.43  3.97  4.77
  9.70 16.80 11.70 39.90 32.50 33.50 26.70 32.80 35.80 37.80 24.90 12.40
 12.30 15.10 18.28 20.33 24.23 26.48 26.82 24.69 21.05 17.28 12.93 11.21
